fandom,bullet_type,idx,region,keywords,match_class,strict_region,mention_type,snippet
거미,loyalty,10,서울,서울,지명 확인,서울,활동,단독 전국투어 콘서트 〈LOVE〉가 서울 등에서 진행되며 티켓 판매가 이어짐
거미,loyalty,11,전남,전라남도,지명 확인,전남,연고,"거미는 전라남도 완도군 금당면(금당도) 출신으로, 완"
거미,loyalty,18,경기,성남,불확실,경기,활동,거미는 2019년 6월 8일 성남아트센터 오페라하우스에서 열린 전국투어 콘
거미,loyalty,20,제주,제주,지명 확인,제주,활동,거미는 2025년 8월 제주에서 열린 '영수증 콘서트'에 출연했다.
거미,loyalty,21,전남,전남,지명 확인,전남,연고,"은 박지연이며 1981년 4월 8일 전남 완도군 금당면 율포리에서 태어났고, 음악"
거미,loyalty,24,부산,부산,지명 확인,부산,활동,3년 2월)을 통해 천안·대구·울산·부산·수원·광주·성남·인천 등 8개 도시에서 
거미,loyalty,24,대구,대구,지명 확인,대구,활동,1월~2023년 2월)을 통해 천안·대구·울산·부산·수원·광주·성남·인천 등 8개
거미,loyalty,24,인천,인천,불확실,인천,활동,안·대구·울산·부산·수원·광주·성남·인천 등 8개 도시에서 약 2만 명의 관객을 
거미,loyalty,24,광주,광주,불확실,광주,활동,을 통해 천안·대구·울산·부산·수원·광주·성남·인천 등 8개 도시에서 약 2만 명
거미,loyalty,24,울산,울산,지명 확인,울산,활동,2023년 2월)을 통해 천안·대구·울산·부산·수원·광주·성남·인천 등 8개 도시
거미,loyalty,24,경기,성남|수원,불확실,경기,활동,2월)을 통해 천안·대구·울산·부산·수원·광주·성남·인천 등 8개 도시에서 약 2
거미,loyalty,24,충남,천안,지명 확인,충남,활동,년 11월~2023년 2월)을 통해 천안·대구·울산·부산·수원·광주·성남·인천 등
거미,loyalty,25,서울,서울,지명 확인,서울,활동,'BE ORIGIN' 투어는 서울 올림픽공원 올림픽홀에서 22인조 오케스트
거미,loyalty,25,경기,성남,지명 확인,경기,활동, 9점대의 높은 관객 평점을 받았고 성남 공연은 만점(10.0)을 기록했다.
거미,loyalty,26,전북,전주,일반어·비지명,,활동,거미는 2024년 11월 전주를 시작으로 전국 7개 도시를 도는 콘서트
거미,loyalty,32,경남,창원,지명 확인,경남,활동,2019년 7월 6일 창원 KBS창원홀에서 열린 'This is G
거미,loyalty,33,서울,서울,불확실,서울,연고,"이 거미(본명 박지연, 1981년생 서울 출생)를 2003년 YG엔터테인먼트 소속"
거미,spillover,0,광주,광주,지명 확인,광주,활동,"이유 전국투어 콘서트 '러브,포엠' 광주 공연에 게스트로 출연하는 등 타 아티스트"
거미,spillover,8,대구,대구,지명 확인,대구,활동,"재단이 거미의 전국투어 콘서트(광주·대구를 거치며 ""큰 성원을 받고 있는"" 투어)"
거미,spillover,8,광주,광주,지명 확인,광주,활동,"기문화재단이 거미의 전국투어 콘서트(광주·대구를 거치며 ""큰 성원을 받고 있는"" "
거미,spillover,8,경기,경기도,지명 확인,경기,활동,플랫폼 '지지씨(ggc)'에 등록해 경기도민 대상 문화향수 확산 프로그램으로 공식
거미,spillover,19,광주,광주,지명 확인,광주,활동,"투어 콘서트 'LOVE, POEM' 광주 공연에 게스트로 출연했다."
거미,spillover,34,광주,광주,지명 확인,광주,활동,"oncert 2023 <LOVE>' 광주 공연(11월 18~19일, 광주 예술의전"
린,loyalty,9,서울,서울,불확실,서울,활동,"년 10월 단독 콘서트 'HOME'(서울 신한카드 SOL페이 스퀘어 라이브홀, 총"
린,loyalty,10,서울,서울,불확실,서울,활동,린은 2025년 11~12월 서울 한전아트센터에서 단독 콘서트 '<HOME
린,loyalty,20,서울,서울,지명 확인,서울,활동,린은 2024년 10월 5~6일 서울 마포구 신한카드 SOL페이 스퀘어 라이브
린,loyalty,21,부산,부산,불확실,부산,활동,"n of Serenade'를 대전, 부산 등 지방 도시를 돌며 개최했다."
린,loyalty,21,대전,대전,불확실,대전,활동,"Queen of Serenade'를 대전, 부산 등 지방 도시를 돌며 개최했다."
린,spillover,10,대구,대구,지명 확인,대구,활동, 안성훈과 함께한 전국 투어콘서트를 대구광역시에서 열어 지역 팬들과 만났다.
린,spillover,11,전북,전북|전주,지명 확인,전북,활동, 2025년 안성훈과의 투어콘서트를 전북 전주에서도 개최하며 4개 도시 순회공연을
린,spillover,31,대전,대전,일반어·비지명,,기타,린은 2004년 SBS 가요대전 발라드 부문과 KBS 가요대상 본상을 수
린,spillover,32,서울,서울,불확실,서울,기타,"린은 2014년 백상예술대상, 서울드라마어워즈, 멜론뮤직어워드 OST 부문 "
린,spillover,33,서울,서울,불확실,서울,기타,린은 2015년 하이원 서울가요대상 OST 부문을 수상했다.
린,spillover,38,서울,서울,불확실,서울,활동,(7월 12일)·부산(7월 19일)·서울(7월 26일) 등 4개 도시를 순회하는 
린,spillover,38,부산,부산,불확실,부산,활동,주(7월 5일)·대구(7월 12일)·부산(7월 19일)·서울(7월 26일) 등 4
린,spillover,38,대구,대구,지명 확인,대구,활동,월 안성훈과 함께 전주(7월 5일)·대구(7월 12일)·부산(7월 19일)·서울(
린,spillover,38,전북,전주,불확실,전북,활동,린은 2025년 7월 안성훈과 함께 전주(7월 5일)·대구(7월 12일)·부산(7
린,spillover,40,강원,강원|속초,지명 확인,강원,활동,영된 SBS '미운 우리 새끼'에서 강원 속초 중앙시장을 방문했을 때 상인과 방문
린,spillover,44,서울,서울,불확실,서울,기타,"iny'로 2012~2014년 사이 서울국제드라마어워즈, 멜론뮤직어워드, Mnet"
린,spillover,45,경북,구미,지명 확인,경북,기타,"린은 '내 여자친구는 구미호', '해를 품은 달', '별에서 온 그"
린,spillover,46,대전,대전,일반어·비지명,,기타,린은 2004년 SBS 가요대전에서 발라드 부문상을 수상했다.
백지영,spillover,13,광주,광주,지명 확인,광주,활동, 2021-22년 전국투어 콘서트를 광주광역시에서 개최하는 등 매년 전국 순회공연
백지영,spillover,14,경기,경기도|수원,지명 확인,경기,활동,서트 'PLAYBAEK'을 진행하며 경기도 수원시 등 여러 지역을 순회했다.
백지영,spillover,15,강원,강원,지명 확인,강원,활동,2026년 1월 강원도 화천산천어축제 개막식에서 눈보라 속 완
백지영,spillover,23,서울,서울,불확실,서울,활동,마 OST '그 여자'로 2011년 서울국제드라마어워즈에서 우수 한국 드라마 OS
백지영,spillover,45,서울,서울,불확실,서울,연고,rue 아랍어판이 백지영(1974년 서울 출생)의 1999년 데뷔곡 'Choice
김동률,loyalty,0,서울,서울,불확실,서울,활동,"2025년 콘서트 '산책'(서울 올림픽공원 KSPO돔, 7회 공연 7만 "
김동률,loyalty,5,서울,서울,불확실,서울,활동,2025년 11월 서울 KSPO돔에서 콘서트 '어 워크(A Wa
김동률,loyalty,11,서울,서울,불확실,서울,활동,"콘서트 '산책'(2025년 11월, 서울 올림픽공원 KSPO DOME, 총 7회)"
김동률,loyalty,20,서울,서울,불확실,서울,활동,2025년 11월 8~16일 서울 올림픽공원 KSPO돔에서 열린 콘서트 '
김동률,loyalty,34,서울,서울,불확실,서울,활동,·아이엔이 2025년 11월 10일 서울 올림픽공원 KSPO돔에서 열린 '2025
김동률,spillover,8,부산,부산,지명 확인,부산,활동, 6집 발매 기념 콘서트 '동행'을 부산광역시 공연으로 시작해 전국투어를 진행했다
김동률,spillover,9,서울,서울,지명 확인,서울,활동,김동률은 2004년 서울과 부산광역시에서 두 번째 솔로 콘서트를 
김동률,spillover,9,부산,부산,지명 확인,부산,활동,김동률은 2004년 서울과 부산광역시에서 두 번째 솔로 콘서트를 개최했다
김동률,spillover,45,서울,서울,불확실,서울,활동, 콘서트 '스트롤(Stroll)'이 서울 KSPO돔에서 7회 공연 전석(7만석) 
조용필,loyalty,4,서울,서울,지명 확인,서울,활동,025~2026년 전국투어 콘서트가 서울·인천·대구 등 각지에서 잇따라 진행되며 
조용필,loyalty,4,대구,대구,지명 확인,대구,활동,26년 전국투어 콘서트가 서울·인천·대구 등 각지에서 잇따라 진행되며 지속적인 티
조용필,loyalty,4,인천,인천,지명 확인,인천,활동,~2026년 전국투어 콘서트가 서울·인천·대구 등 각지에서 잇따라 진행되며 지속적
조용필,loyalty,5,부산,부산,지명 확인,부산,활동,1993년 부산 콘서트에 100만 명이 넘는 관중이 몰려
조용필,loyalty,7,부산,부산,불확실,부산,기타,"정도였고, 한 교사가 그를 비하하자 부산의 여고생들이 수업을 거부한 일화도 전해진"
조용필,loyalty,8,서울,서울,지명 확인,서울,활동,만에 재개된 2024년 11~12월 서울 콘서트(KSPO돔)에 오랜 갈증을 해소해
조용필,loyalty,16,서울,서울,불확실,서울,활동,&위대한탄생 전국투어 콘서트' 광주·서울 등 진행 중
조용필,loyalty,16,광주,광주,지명 확인,광주,활동,조용필&위대한탄생 전국투어 콘서트' 광주·서울 등 진행 중
조용필,loyalty,17,경기,경기도|화성,지명 확인,경기,연고,"조용필은 경기도 화성시 송산면 쌍정리 출신으로, 200"
조용필,loyalty,18,경기,경기도|화성,지명 확인,경기,연고,조용필은 2009년 경기도 화성시 전곡항 국제보트쇼 개막식에서 개
조용필,loyalty,19,경기,화성,지명 확인,경기,연고,'돌아와요 전곡항에'로 부르며 고향 화성시 지명을 노래에 담아냈다.
조용필,loyalty,20,경기,화성,지명 확인,경기,기타,2021년 화성시에서 '문화공작소·화성 협동조합'이 창립
조용필,spillover,2,서울,서울,지명 확인,서울,활동,전국투어 콘서트가 서울 외 인천·대구 등 지방 도시에서도 개최되
조용필,spillover,2,대구,대구,지명 확인,대구,활동,전국투어 콘서트가 서울 외 인천·대구 등 지방 도시에서도 개최되어 지역 공연장
조용필,spillover,2,인천,인천,지명 확인,인천,활동,전국투어 콘서트가 서울 외 인천·대구 등 지방 도시에서도 개최되어 지역 
조용필,spillover,3,부산,부산,지명 확인,부산,기타,"1976년 데뷔곡 ""돌아와요 부산항에""는 싱글·LP 합산 300만 장 이상"
조용필,spillover,18,서울,서울,지명 확인,서울,활동,2025-26년 전국투어 콘서트'가 서울·대구 등 전국 순회로 편성되어 인터파크를
조용필,spillover,18,대구,대구,지명 확인,대구,활동,5-26년 전국투어 콘서트'가 서울·대구 등 전국 순회로 편성되어 인터파크를 통해
조용필,spillover,29,부산,부산,지명 확인,부산,기타,조용필의 일본 데뷔곡 '돌아와요 부산항에' 일본어 버전 싱글과 LP는 합산 3
조용필,spillover,33,서울,서울,불확실,서울,활동,용필&위대한탄생 콘서트' 신규 일정(서울 11월 27~29일 등)이 공지되며 새 
박효신,loyalty,1,인천,인천,불확실,인천,활동,"2026년 4월 인천 단독 콘서트(3회, 회차당 약 3만 석·"
박효신,loyalty,11,인천,인천,지명 확인,인천,활동,"트(2026년 4월 4·5·11일, 인천문학경기장 주경기장)가 회차당 약 3만 석"
박효신,loyalty,16,서울,서울,불확실,서울,활동,박효신은 2023년 9월 9~10일 서울 올림픽공원 88잔디마당에서 4년 만의 팬
박효신,loyalty,18,서울,서울,불확실,서울,활동,"30일, 7월 5·7·11·13일, 서울 올림픽공원 체조경기장)는 총 11만 명을"
박효신,loyalty,27,인천,인천,지명 확인,인천,활동,박효신이 2026년 4월 인천문학경기장에서 연 단독 콘서트 '박효신 L
박효신,loyalty,32,서울,서울,불확실,서울,활동,2015년 2월 14~15일 서울 올림픽공원 체조경기장에서 열린 데뷔 15
박효신,loyalty,33,서울,서울,불확실,서울,활동,2019년 7월 13일 서울 올림픽공원 체조경기장 단독 콘서트에서 관
박효신,spillover,7,서울,서울,불확실,서울,활동, 전국투어 콘서트 '해피 투게더'가 서울에 이어 광주·부산·대구·인천 등 전국 5
박효신,spillover,7,부산,부산,지명 확인,부산,활동,'해피 투게더'가 서울에 이어 광주·부산·대구·인천 등 전국 5개 도시에서 열렸으
박효신,spillover,7,대구,대구,지명 확인,대구,활동, 투게더'가 서울에 이어 광주·부산·대구·인천 등 전국 5개 도시에서 열렸으며 티
박효신,spillover,7,인천,인천,지명 확인,인천,활동,더'가 서울에 이어 광주·부산·대구·인천 등 전국 5개 도시에서 열렸으며 티켓 7
박효신,spillover,7,광주,광주,지명 확인,광주,활동,서트 '해피 투게더'가 서울에 이어 광주·부산·대구·인천 등 전국 5개 도시에서 
박효신,spillover,45,인천,인천,지명 확인,인천,활동,독 콘서트로 복귀해 2026년 4월 인천 문학경기장에서 'LIVE A & E 20
박효신,spillover,50,인천,인천,지명 확인,인천,활동,2026년 4월 인천문학경기장 콘서트 'LIVE A&E 202
박효신,spillover,51,인천,인천,지명 확인,인천,활동,'을 2026년 4월 4·5·11일 인천문학경기장에서 개최한다고 allkpop이 
박정현,spillover,8,서울,서울,불확실,서울,활동,22년 10월 19일부터 22일까지 서울 LG아트센터에서 단독 콘서트 'Now'를
박정현,spillover,20,충북,충북,지명 확인,충북,활동,박정현이 2026년 10월 3일 충북 옥천군 옥천공설운동장에서 열리는 제3회 
박정현,spillover,38,서울,서울,지명 확인,서울,활동,박정현이 2012년 서울에서 열린 핵안보정상회의(Nuclear S
박정현,spillover,44,대구,대구,지명 확인,대구,활동, 2009년 Mnet '슈퍼스타K' 대구지역 심사위원으로 참여했다.
빅마마,loyalty,2,서울,서울,지명 확인,서울,활동,15년 만에 단독 전국투어 콘서트를 서울·부산·전주·대구·울산에서 개최하며 재결합
빅마마,loyalty,2,부산,부산,지명 확인,부산,활동, 만에 단독 전국투어 콘서트를 서울·부산·전주·대구·울산에서 개최하며 재결합 이후
빅마마,loyalty,2,대구,대구,지명 확인,대구,활동, 전국투어 콘서트를 서울·부산·전주·대구·울산에서 개최하며 재결합 이후에도 전국구
빅마마,loyalty,2,울산,울산,지명 확인,울산,활동,투어 콘서트를 서울·부산·전주·대구·울산에서 개최하며 재결합 이후에도 전국구 팬덤
빅마마,loyalty,2,전북,전주,지명 확인,전북,활동, 단독 전국투어 콘서트를 서울·부산·전주·대구·울산에서 개최하며 재결합 이후에도 
빅마마,loyalty,20,경북,경북,불확실,경북,활동,"연해 큰 호응을 얻었다(2024년, 경북 봉화)."
빅마마,loyalty,21,서울,서울,지명 확인,서울,활동,15년 만에 단독 전국투어 콘서트를 서울·부산·전주·대구·울산에서 5주간 개최했다
빅마마,loyalty,21,부산,부산,지명 확인,부산,활동, 만에 단독 전국투어 콘서트를 서울·부산·전주·대구·울산에서 5주간 개최했다.
빅마마,loyalty,21,대구,대구,지명 확인,대구,활동, 전국투어 콘서트를 서울·부산·전주·대구·울산에서 5주간 개최했다.
빅마마,loyalty,21,울산,울산,지명 확인,울산,활동,투어 콘서트를 서울·부산·전주·대구·울산에서 5주간 개최했다.
빅마마,loyalty,21,전북,전주,지명 확인,전북,활동, 단독 전국투어 콘서트를 서울·부산·전주·대구·울산에서 5주간 개최했다.
빅마마,loyalty,22,서울,서울,지명 확인,서울,활동,23년 12월 23일부터 25일까지 서울 장충체육관에서 데뷔 20주년 콘서트를 3
빅마마,loyalty,28,서울,서울,불확실,서울,활동, 2022년 4월 데뷔 15년 만에 서울·부산·전주·대구·울산 등을 도는 단독 전
빅마마,loyalty,28,부산,부산,지명 확인,부산,활동,22년 4월 데뷔 15년 만에 서울·부산·전주·대구·울산 등을 도는 단독 전국투어
빅마마,loyalty,28,대구,대구,지명 확인,대구,활동, 데뷔 15년 만에 서울·부산·전주·대구·울산 등을 도는 단독 전국투어 콘서트를 
빅마마,loyalty,28,울산,울산,지명 확인,울산,활동, 15년 만에 서울·부산·전주·대구·울산 등을 도는 단독 전국투어 콘서트를 약 5
빅마마,loyalty,28,전북,전주,지명 확인,전북,활동, 4월 데뷔 15년 만에 서울·부산·전주·대구·울산 등을 도는 단독 전국투어 콘서
빅마마,loyalty,29,서울,서울,지명 확인,서울,활동,마는 2023년 12월 23~25일 서울 장충체육관에서 데뷔 20주년 기념 콘서트
빅마마,spillover,2,서울,서울,지명 확인,서울,활동,전국투어 콘서트를 서울 외 부산·전주·대구·울산 등 지방 도시에
빅마마,spillover,2,부산,부산,지명 확인,부산,활동,전국투어 콘서트를 서울 외 부산·전주·대구·울산 등 지방 도시에서 개최하
빅마마,spillover,2,대구,대구,지명 확인,대구,활동,국투어 콘서트를 서울 외 부산·전주·대구·울산 등 지방 도시에서 개최하며 지역 공
빅마마,spillover,2,울산,울산,지명 확인,울산,활동, 콘서트를 서울 외 부산·전주·대구·울산 등 지방 도시에서 개최하며 지역 공연 수
빅마마,spillover,2,전북,전주,지명 확인,전북,활동,전국투어 콘서트를 서울 외 부산·전주·대구·울산 등 지방 도시에서 개최하며 지
빅마마,spillover,20,부산,부산,지명 확인,부산,활동,부산광역시 서구가 주최한 '2030세계박람회 
빅마마,spillover,36,서울,서울,불확실,서울,기타," 신인상, 골든디스크 여자 신인상, 서울가요대상 그룹부문 신인상 등 다수의 신인상"
빅마마,spillover,36,대전,대전,일반어·비지명,,기타,"빅마마는 2003년 SBS 가요대전 신인상, 골든디스크 여자 신인상, 서울가"
다비치,loyalty,19,서울,서울,불확실,서울,활동,2026년 1월 24~25일 서울 올림픽공원 KSPO DOME 콘서트 'T
다비치,loyalty,23,충남,보령|충남,지명 확인,충남,활동,대한민국 대표 축제인 보령머드축제(충남 보령)가 2009년 다비치·박상민·박준형
다비치,spillover,7,서울,서울,지명 확인,서울,기타,"8년 MAMA, 골든디스크 어워즈, 서울가요대상에서 동시에 '올해의 신인상'을 수"
다비치,spillover,25,인천,인천,지명 확인,인천,활동,다비치가 2024년 4월 20일 인천 강화군 강화공설운동장에서 열린 '2024
다비치,spillover,47,경기,수원,불확실,경기,활동,면 다비치가 2026년 9월 11일 수원 야외음악당에서 열리는 '2026 파크콘서
다비치,spillover,48,서울,서울,불확실,서울,활동,디지털 싱글 'Dear'로 컴백하고 서울 블루스퀘어에서 3일간 콘서트를 개최한다고
로이킴,loyalty,1,서울,서울,불확실,서울,활동,2013년 데뷔 후 처음으로 서울 KSPO돔에서 11월 21~22일 단독 
로이킴,loyalty,4,서울,서울,불확실,서울,활동,2015년 연말 서울 단독 콘서트는 앨범 발매 전에 이미 매진
로이킴,loyalty,15,서울,서울,불확실,서울,활동,2026년 7월 서울 블루스퀘어 우리WON뱅킹홀에서 열린 팬미
로이킴,loyalty,20,서울,서울,지명 확인,서울,활동,서울 강남구가 저소득층 나눔 공간 'G+스타존
로이킴,loyalty,23,서울,서울,불확실,서울,연고,"콘서트 'Roy actually'가 서울에 이어 부산(KBS홀, 12월 28일 공"
로이킴,loyalty,23,부산,부산,지명 확인,부산,연고,부산 출신 가수 로이킴의 단독 콘서트 'Roy
로이킴,loyalty,24,서울,서울,불확실,서울,활동,콘서트 'Roy actually'를 서울에 이어 부산에서도 성료하며 지역 팬덤 흥
로이킴,loyalty,24,부산,부산,지명 확인,부산,활동,y actually'를 서울에 이어 부산에서도 성료하며 지역 팬덤 흥행력을 입증했
로이킴,loyalty,25,부산,부산,지명 확인,부산,활동,로이킴이 부산 콘서트를 앞두고 '레드 & 그린' 드레스
로이킴,loyalty,28,서울,서울,불확실,서울,활동,이킴은 2026년 7월 11~12일 서울 블루스퀘어에서 7~8년 만의 단독 팬미팅
로이킴,loyalty,29,서울,서울,불확실,서울,활동,따르면 로이킴이 11월 21~22일 서울 올림픽공원 KSPO DOME에 처음 입성
로이킴,spillover,1,서울,서울,불확실,서울,활동,"2013년 서울우유, 오클락, 티빙, 쉐보레 등 다수 브"
로이킴,spillover,20,서울,서울,지명 확인,서울,기타,팬들의 펀딩으로 서울 강남구 개포동(구룡역 인근·양재천 일대)
로이킴,spillover,29,강원,강원,불확실,강원,활동,8월 1일 강원 평창 모나용평 '2026 발왕산 축제' 
로이킴,spillover,30,대구,대구,지명 확인,대구,활동,으로 2025년 12월 27~28일 대구 엑스코 컨벤션홀에서 단독 콘서트를 개최했
로이킴,spillover,31,대전,대전,불확실,대전,활동,이킴은 2026년 1월 17~18일 대전 충남대학교 정심화홀에서 콘서트를 열었다.
로이킴,spillover,31,충남,충남,불확실,충남,활동, 2026년 1월 17~18일 대전 충남대학교 정심화홀에서 콘서트를 열었다.
로이킴,spillover,42,인천,인천,지명 확인,인천,활동, 청와대 연무관에서 열린 '2014 인천 아시안게임 선수단 격려 축하 공연'에 출
sg워너비,loyalty,3,서울,서울,지명 확인,서울,활동,"2009년 ""59번가의 기적"" 서울·대구·부산 투어 콘서트가 전석매진됨."
sg워너비,loyalty,3,부산,부산,지명 확인,부산,활동,"9년 ""59번가의 기적"" 서울·대구·부산 투어 콘서트가 전석매진됨."
sg워너비,loyalty,3,대구,대구,지명 확인,대구,활동,"2009년 ""59번가의 기적"" 서울·대구·부산 투어 콘서트가 전석매진됨."
sg워너비,loyalty,12,서울,서울,지명 확인,서울,활동,SG워너비가 서울 앵콜 공연을 편성하고 이효리를 게스트로 
sg워너비,loyalty,15,서울,서울,지명 확인,서울,활동,버 이석훈이 2023년 2월 16일 서울특별시청에서 열린 위촉식에서 서울특별시 홍
sg워너비,loyalty,17,서울,서울,지명 확인,서울,활동, 전국투어 콘서트 '우리의 노래'가 서울·대구·부산 외에 전주(한국소리문화의전당)
sg워너비,loyalty,17,부산,부산,지명 확인,부산,활동,콘서트 '우리의 노래'가 서울·대구·부산 외에 전주(한국소리문화의전당)에서도 개최
sg워너비,loyalty,17,대구,대구,지명 확인,대구,활동,투어 콘서트 '우리의 노래'가 서울·대구·부산 외에 전주(한국소리문화의전당)에서도
sg워너비,loyalty,17,전북,전주,불확실,전북,활동,리의 노래'가 서울·대구·부산 외에 전주(한국소리문화의전당)에서도 개최됨.
sg워너비,loyalty,18,인천,인천,지명 확인,인천,활동, 전국투어 콘서트 '우리의 노래'가 인천 송도컨벤시아에서 개최됨.
sg워너비,loyalty,19,광주,광주,지명 확인,광주,활동, 전국투어 콘서트 '우리의 노래'가 광주에서 개최됨.
sg워너비,loyalty,21,서울,서울,불확실,서울,활동,전석 매진돼 3월 31일~4월 2일 서울 올림픽공원 핸드볼경기장에서 3회 공연으로
sg워너비,loyalty,22,서울,서울,불확실,서울,활동,"워너비는 2004년 SBS가요대전, 서울가요대상, 골든디스크 시상식에서 모두 신인"
sg워너비,loyalty,22,대전,대전,일반어·비지명,,활동,"SG워너비는 2004년 SBS가요대전, 서울가요대상, 골든디스크 시상식에서 모"
sg워너비,loyalty,26,서울,서울,불확실,서울,활동,진호는 2025년 1월 25~26일 서울 블루스퀘어 마스터카드홀에서 2022년 '
sg워너비,loyalty,35,서울,서울,지명 확인,서울,활동,비 멤버 김진호가 10월 9~10일 서울 세종문화회관 도암홀에서 단독 콘서트 '2
sg워너비,spillover,1,서울,서울,지명 확인,서울,활동,6집 투어 서울 공연을 세종문화회관에서 개최해 20대 가
sg워너비,spillover,27,대전,대전,일반어·비지명,,활동,는 2005년 한 해 동안 SBS가요대전 등 국내 주요 가요 시상식에서 5개 대상
브라운아이즈,loyalty,8,서울,서울,불확실,서울,기타,2003년 9월 팬 200여명이 서울 방배동의 한 카페에서 음반 판매량 150
브라운아이즈,loyalty,9,경기,경기도|의정부,지명 확인,경기,연고,"그냥 의정부 시골 애""라고 언급하며 경기도 의정부를 고향으로 소개"
브라운아이즈,loyalty,26,서울,서울,불확실,서울,활동, 포함)은 2025년 12월 27일 서울 고척스카이돔 콘서트에서 관객 전원에게 응
브라운아이즈,spillover,27,서울,서울,불확실,서울,기타,년 첫 개인전 이후 2015년 4월 서울 통의동 진화랑에서 아홉 번째 개인전 '콜
브라운아이즈,spillover,35,서울,서울,불확실,서울,기타,매를 기념해 2025년 9월 26일 서울 사운즈 한남에서 2003년 데뷔 이후의 
브라운아이즈,spillover,43,서울,서울,불확실,서울,기타,24년 10월 10일부터 30일까지 서울 송현동 이화익갤러리에서 조각가 노준과 2
이문세,loyalty,9,서울,서울,불확실,서울,활동,"est'(2025.12.13-14, 서울 KSPO돔) 양일 매진, 총 2만4천명 "
이문세,loyalty,18,서울,서울,불확실,서울,활동,"버시아드체육관, 12월 13~14일 서울 KSPO DOME, 12월 27일 대전컨"
이문세,loyalty,18,부산,부산,불확실,부산,활동,"컨벤션센터, 2026년 1월 10일 부산 벡스코, 1월 24일 대구 엑스코 등 전"
이문세,loyalty,18,대구,대구,지명 확인,대구,활동," 10일 부산 벡스코, 1월 24일 대구 엑스코 등 전국 5개 도시로 이어졌다."
이문세,loyalty,18,광주,광주,불확실,광주,활동,"' 투어는 2025년 11월 29일 광주 광주여대 유니버시아드체육관, 12월 13"
이문세,loyalty,18,대전,대전,불확실,대전,활동," KSPO DOME, 12월 27일 대전컨벤션센터, 2026년 1월 10일 부산 "
이문세,spillover,0,서울,서울,불확실,서울,기타,"1990년 서울우유, 1994년 현대자동차, 2002년 "
이문세,spillover,13,부산,부산,불확실,부산,활동,The Best' 투어가 2026년 부산(1.10)·대구(1.24) 등 지방 공연
이문세,spillover,13,대구,대구,지명 확인,대구,활동, 투어가 2026년 부산(1.10)·대구(1.24) 등 지방 공연으로 이어짐
이문세,spillover,14,부산,부산,지명 확인,부산,활동,"안산, 창원, 춘천, 고양, 이천, 부산, 대구 등 지방 15개 도시를 순회공연했"
이문세,spillover,14,대구,대구,지명 확인,대구,활동,"창원, 춘천, 고양, 이천, 부산, 대구 등 지방 15개 도시를 순회공연했다."
이문세,spillover,14,광주,광주,불확실,광주,활동,"붉은노을' 전국투어로 경산, 안양, 광주, 김해, 포항, 대전, 의정부, 안산, "
이문세,spillover,14,대전,대전,지명 확인,대전,활동,"경산, 안양, 광주, 김해, 포항, 대전, 의정부, 안산, 창원, 춘천, 고양, "
이문세,spillover,14,경기,안산|의정부,불확실,경기,활동,"주, 김해, 포항, 대전, 의정부, 안산, 창원, 춘천, 고양, 이천, 부산, 대"
이문세,spillover,14,강원,춘천,불확실,강원,활동,"항, 대전, 의정부, 안산, 창원, 춘천, 고양, 이천, 부산, 대구 등 지방 1"
이문세,spillover,14,경북,포항,지명 확인,경북,활동,"투어로 경산, 안양, 광주, 김해, 포항, 대전, 의정부, 안산, 창원, 춘천, "
이문세,spillover,14,경남,김해|창원,지명 확인,경남,활동,"해, 포항, 대전, 의정부, 안산, 창원, 춘천, 고양, 이천, 부산, 대구 등 "
이문세,spillover,15,경남,경남|진주,지명 확인,경남,활동,문세가 2024년 9월 21~22일 경남 진주시 경남문화예술회관 공연을 시작으로 
이문세,spillover,23,서울,서울,지명 확인,서울,활동,영하며 2025년 KSPO DOME 서울 콘서트 실황('끝의 시작 + 그녀의 웃음
이문세,spillover,40,전북,전주,지명 확인,전북,활동, 이문세 시즌4'는 2024년 3월 전주 공연을 시작으로 2025년 5월까지 이어
이문세,spillover,42,서울,서울,불확실,서울,기타,이문세는 2024년 11월 13일 서울 상암 스탠포드호텔에서 정규 17집 선공개
윤도현,loyalty,2,서울,서울,지명 확인,서울,활동, 데뷔 20주년을 맞아 그해 10월 서울 공연을 시작으로 이듬해 1월까지 전국 1
윤도현,loyalty,5,서울,서울,불확실,서울,활동,2026년 4월 서울 블루스퀘어에서 열리는 '클래식 YB' 고
윤도현,loyalty,15,부산,부산,지명 확인,부산,활동,클럽 ybeez는 어쿠스틱 포레스트 부산 공연에서 부산녹색연합과 함께 이기대 해안
윤도현,loyalty,23,서울,서울,지명 확인,서울,활동, 2025년 11월 22일과 23일 서울 장충체육관에서 밴드 결성 이후 320번째
윤도현,loyalty,23,부산,부산,지명 확인,부산,활동,", 이후 안산·창원·수원·대구·고양·부산 등 전국 투어로 이어갔다."
윤도현,loyalty,23,대구,대구,지명 확인,대구,활동,"t'를 열고, 이후 안산·창원·수원·대구·고양·부산 등 전국 투어로 이어갔다."
윤도현,loyalty,23,경기,수원|안산,지명 확인,경기,활동,"dent'를 열고, 이후 안산·창원·수원·대구·고양·부산 등 전국 투어로 이어갔다"
윤도현,loyalty,23,경남,창원,지명 확인,경남,활동,"·cedent'를 열고, 이후 안산·창원·수원·대구·고양·부산 등 전국 투어로 이"
