doc_id,fandom,bullet_type,idx_in_fandom_array,n_tokens
3723,소녀시대,spillover,23,43
3724,소녀시대,spillover,24,16
3725,소녀시대,spillover,25,26
3726,소녀시대,spillover,26,7
3727,소녀시대,spillover,27,9
3728,소녀시대,spillover,28,47
3729,소녀시대,spillover,29,76
3730,소녀시대,spillover,30,18
3731,소녀시대,spillover,31,10
3732,소녀시대,spillover,32,24
3733,소녀시대,spillover,33,17
3734,소녀시대,spillover,34,36
3735,소녀시대,spillover,35,18
3736,소녀시대,spillover,36,36
3737,소녀시대,spillover,37,20
3738,소녀시대,spillover,38,35
3739,소녀시대,spillover,39,34
3740,소녀시대,spillover,40,28
3741,소녀시대,spillover,41,14
3742,소녀시대,spillover,42,21
3743,소녀시대,spillover,43,11
3744,소녀시대,spillover,44,11
3745,소녀시대,spillover,45,12
3746,소녀시대,spillover,46,9
3747,소녀시대,spillover,47,16
3748,소녀시대,spillover,48,13
3749,소녀시대,spillover,49,26
3750,소녀시대,spillover,50,15
3751,빅뱅,loyalty,0,21
3752,빅뱅,loyalty,1,14
3753,빅뱅,loyalty,2,14
3754,빅뱅,loyalty,3,12
3755,빅뱅,loyalty,4,8
3756,빅뱅,loyalty,5,7
3757,빅뱅,loyalty,6,13
3758,빅뱅,loyalty,7,12
3759,빅뱅,loyalty,8,21
3760,빅뱅,loyalty,9,15
3761,빅뱅,loyalty,10,16
3762,빅뱅,loyalty,11,12
3763,빅뱅,loyalty,12,24
3764,빅뱅,loyalty,13,32
3765,빅뱅,loyalty,14,20
3766,빅뱅,loyalty,15,17
3767,빅뱅,loyalty,16,16
3768,빅뱅,loyalty,17,16
3769,빅뱅,loyalty,18,30
3770,빅뱅,loyalty,19,16
3771,빅뱅,loyalty,20,14
3772,빅뱅,loyalty,21,10
3773,빅뱅,loyalty,22,15
3774,빅뱅,loyalty,23,10
3775,빅뱅,loyalty,24,8
3776,빅뱅,spillover,0,13
3777,빅뱅,spillover,1,34
3778,빅뱅,spillover,2,11
3779,빅뱅,spillover,3,7
3780,빅뱅,spillover,4,15
3781,빅뱅,spillover,5,12
3782,빅뱅,spillover,6,11
3783,빅뱅,spillover,7,8
3784,빅뱅,spillover,8,19
3785,빅뱅,spillover,9,16
3786,빅뱅,spillover,10,8
3787,빅뱅,spillover,11,10
3788,빅뱅,spillover,12,10
3789,빅뱅,spillover,13,12
3790,빅뱅,spillover,14,11
3791,빅뱅,spillover,15,8
3792,빅뱅,spillover,16,11
3793,빅뱅,spillover,17,17
3794,빅뱅,spillover,18,24
3795,빅뱅,spillover,19,24
3796,빅뱅,spillover,20,42
3797,빅뱅,spillover,21,30
3798,빅뱅,spillover,22,14
3799,빅뱅,spillover,23,12
3800,빅뱅,spillover,24,8
3801,빅뱅,spillover,25,29
3802,빅뱅,spillover,26,27
3803,빅뱅,spillover,27,31
3804,빅뱅,spillover,28,23
3805,빅뱅,spillover,29,31
3806,빅뱅,spillover,30,9
3807,빅뱅,spillover,31,8
3808,빅뱅,spillover,32,19
3809,빅뱅,spillover,33,23
3810,빅뱅,spillover,34,9
3811,빅뱅,spillover,35,18
3812,빅뱅,spillover,36,13
3813,빅뱅,spillover,37,19
3814,빅뱅,spillover,38,24
3815,빅뱅,spillover,39,13
3816,빅뱅,spillover,40,20
3817,빅뱅,spillover,41,20
3818,빅뱅,spillover,42,33
3819,빅뱅,spillover,43,15
3820,빅뱅,spillover,44,14
3821,빅뱅,spillover,45,11
3822,빅뱅,spillover,46,7
3823,박서진,loyalty,0,14
3824,박서진,loyalty,1,15
3825,박서진,loyalty,2,13
3826,박서진,loyalty,3,12
3827,박서진,loyalty,4,12
3828,박서진,loyalty,5,12
3829,박서진,loyalty,6,17
3830,박서진,loyalty,7,12
3831,박서진,loyalty,8,10
3832,박서진,loyalty,9,14
3833,박서진,loyalty,10,17
3834,박서진,loyalty,11,9
3835,박서진,loyalty,12,14
3836,박서진,loyalty,13,13
3837,박서진,loyalty,14,14
3838,박서진,loyalty,15,14
3839,박서진,loyalty,16,14
3840,박서진,loyalty,17,26
3841,박서진,loyalty,18,25
3842,박서진,loyalty,19,27
3843,박서진,loyalty,20,25
3844,박서진,loyalty,21,14
3845,박서진,spillover,0,12
3846,박서진,spillover,1,14
3847,박서진,spillover,2,20
3848,박서진,spillover,3,11
3849,박서진,spillover,4,13
3850,박서진,spillover,5,18
3851,박서진,spillover,6,13
3852,박서진,spillover,7,10
3853,박서진,spillover,8,15
3854,박서진,spillover,9,14
3855,박서진,spillover,10,17
3856,박서진,spillover,11,13
3857,박서진,spillover,12,14
3858,박서진,spillover,13,11
3859,박서진,spillover,14,14
3860,박서진,spillover,15,16
3861,박서진,spillover,16,14
3862,박서진,spillover,17,16
3863,박서진,spillover,18,18
3864,박서진,spillover,19,11
3865,박서진,spillover,20,15
3866,박서진,spillover,21,13
3867,박서진,spillover,22,18
3868,박서진,spillover,23,15
3869,박서진,spillover,24,23
3870,박서진,spillover,25,24
3871,박서진,spillover,26,28
3872,박서진,spillover,27,18
3873,박서진,spillover,28,20
3874,박서진,spillover,29,16
3875,박서진,spillover,30,26
3876,박서진,spillover,31,16
3877,박서진,spillover,32,27
3878,박서진,spillover,33,28
3879,박서진,spillover,34,27
3880,박서진,spillover,35,20
3881,박서진,spillover,36,22
3882,박서진,spillover,37,17
3883,CNBLUE,loyalty,0,17
3884,CNBLUE,loyalty,1,15
3885,CNBLUE,loyalty,2,11
3886,CNBLUE,loyalty,3,12
3887,CNBLUE,loyalty,4,27
3888,CNBLUE,loyalty,5,16
3889,CNBLUE,loyalty,6,17
3890,CNBLUE,loyalty,7,9
3891,CNBLUE,loyalty,8,11
3892,CNBLUE,loyalty,9,15
3893,CNBLUE,loyalty,10,20
3894,CNBLUE,loyalty,11,14
3895,CNBLUE,loyalty,12,14
3896,CNBLUE,loyalty,13,22
3897,CNBLUE,loyalty,14,31
3898,CNBLUE,loyalty,15,35
3899,CNBLUE,loyalty,16,14
3900,CNBLUE,loyalty,17,18
3901,CNBLUE,loyalty,18,14
3902,CNBLUE,loyalty,19,11
3903,CNBLUE,loyalty,20,8
3904,CNBLUE,loyalty,21,6
3905,CNBLUE,loyalty,22,29
3906,CNBLUE,loyalty,23,10
3907,CNBLUE,loyalty,24,10
3908,CNBLUE,loyalty,25,8
3909,CNBLUE,loyalty,26,18
3910,CNBLUE,loyalty,27,21
3911,CNBLUE,spillover,0,17
3912,CNBLUE,spillover,1,21
3913,CNBLUE,spillover,2,15
3914,CNBLUE,spillover,3,10
3915,CNBLUE,spillover,4,25
3916,CNBLUE,spillover,5,32
3917,CNBLUE,spillover,6,16
3918,CNBLUE,spillover,7,37
3919,CNBLUE,spillover,8,17
3920,CNBLUE,spillover,9,15
3921,CNBLUE,spillover,10,16
3922,CNBLUE,spillover,11,9
3923,CNBLUE,spillover,12,7
3924,CNBLUE,spillover,13,32
3925,CNBLUE,spillover,14,23
3926,CNBLUE,spillover,15,26
3927,CNBLUE,spillover,16,23
3928,CNBLUE,spillover,17,12
3929,CNBLUE,spillover,18,14
3930,CNBLUE,spillover,19,12
3931,CNBLUE,spillover,20,13
3932,CNBLUE,spillover,21,11
3933,CNBLUE,spillover,22,12
3934,CNBLUE,spillover,23,8
3935,CNBLUE,spillover,24,11
3936,CNBLUE,spillover,25,13
3937,CNBLUE,spillover,26,11
3938,CNBLUE,spillover,27,16
3939,CNBLUE,spillover,28,25
3940,CNBLUE,spillover,29,11
3941,CNBLUE,spillover,30,12
3942,CNBLUE,spillover,31,13
3943,CNBLUE,spillover,32,26
3944,CNBLUE,spillover,33,30
3945,CNBLUE,spillover,34,42
3946,CNBLUE,spillover,35,33
3947,CNBLUE,spillover,36,34
3948,CNBLUE,spillover,37,14
3949,CNBLUE,spillover,38,37
3950,CNBLUE,spillover,39,8
3951,CNBLUE,spillover,40,9
3952,CNBLUE,spillover,41,28
3953,CNBLUE,spillover,42,13
3954,CNBLUE,spillover,43,13
3955,정동원,loyalty,0,12
3956,정동원,loyalty,1,20
3957,정동원,loyalty,2,12
3958,정동원,loyalty,3,13
3959,정동원,loyalty,4,11
3960,정동원,loyalty,5,12
3961,정동원,loyalty,6,11
3962,정동원,loyalty,7,5
3963,정동원,loyalty,8,11
3964,정동원,loyalty,9,9
3965,정동원,loyalty,10,10
3966,정동원,loyalty,11,9
3967,정동원,loyalty,12,7
3968,정동원,loyalty,13,11
3969,정동원,loyalty,14,12
3970,정동원,loyalty,15,14
3971,정동원,loyalty,16,21
3972,정동원,loyalty,17,9
3973,정동원,loyalty,18,9
3974,정동원,loyalty,19,10
3975,정동원,loyalty,20,8
3976,정동원,loyalty,21,7
3977,정동원,loyalty,22,12
3978,정동원,loyalty,23,9
3979,정동원,loyalty,24,10
3980,정동원,loyalty,25,9
3981,정동원,loyalty,26,21
3982,정동원,loyalty,27,11
3983,정동원,loyalty,28,11
3984,정동원,loyalty,29,14
3985,정동원,loyalty,30,10
3986,정동원,loyalty,31,9
3987,정동원,loyalty,32,6
3988,정동원,spillover,0,8
3989,정동원,spillover,1,12
3990,정동원,spillover,2,9
3991,정동원,spillover,3,12
3992,정동원,spillover,4,15
3993,정동원,spillover,5,16
3994,정동원,spillover,6,15
3995,정동원,spillover,7,7
3996,정동원,spillover,8,8
3997,정동원,spillover,9,9
3998,정동원,spillover,10,10
3999,정동원,spillover,11,7
4000,정동원,spillover,12,8
4001,정동원,spillover,13,8
4002,정동원,spillover,14,10
4003,정동원,spillover,15,18
4004,정동원,spillover,16,8
4005,정동원,spillover,17,23
4006,정동원,spillover,18,35
4007,정동원,spillover,19,23
4008,정동원,spillover,20,18
4009,정동원,spillover,21,7
4010,정동원,spillover,22,8
4011,정동원,spillover,23,9
4012,정동원,spillover,24,6
4013,정동원,spillover,25,29
4014,정동원,spillover,26,9
4015,정동원,spillover,27,12
4016,정동원,spillover,28,11
4017,정동원,spillover,29,14
4018,정동원,spillover,30,10
4019,정동원,spillover,31,9
4020,정동원,spillover,32,7
4021,정동원,spillover,33,11
4022,정동원,spillover,34,34
4023,정동원,spillover,35,12
4024,정동원,spillover,36,12
4025,정동원,spillover,37,14
4026,정동원,spillover,38,25
4027,정동원,spillover,39,12
4028,정동원,spillover,40,13
4029,정동원,spillover,41,10
4030,정동원,spillover,42,15
4031,정동원,spillover,43,10
4032,프로미스나인,loyalty,0,7
4033,프로미스나인,loyalty,1,10
4034,프로미스나인,loyalty,2,15
4035,프로미스나인,loyalty,3,13
4036,프로미스나인,loyalty,4,13
4037,프로미스나인,loyalty,5,14
4038,프로미스나인,loyalty,6,10
4039,프로미스나인,loyalty,7,8
4040,프로미스나인,loyalty,8,7
4041,프로미스나인,loyalty,9,18
4042,프로미스나인,loyalty,10,17
4043,프로미스나인,loyalty,11,8
4044,프로미스나인,loyalty,12,31
4045,프로미스나인,loyalty,13,21
4046,프로미스나인,loyalty,14,42
4047,프로미스나인,loyalty,15,37
4048,프로미스나인,loyalty,16,40
4049,프로미스나인,loyalty,17,19
4050,프로미스나인,loyalty,18,10
4051,프로미스나인,loyalty,19,11
4052,프로미스나인,loyalty,20,10
4053,프로미스나인,loyalty,21,9
4054,프로미스나인,loyalty,22,8
4055,프로미스나인,spillover,0,13
4056,프로미스나인,spillover,1,7
4057,프로미스나인,spillover,2,12
4058,프로미스나인,spillover,3,8
4059,프로미스나인,spillover,4,8
4060,프로미스나인,spillover,5,9
4061,프로미스나인,spillover,6,8
4062,프로미스나인,spillover,7,8
4063,프로미스나인,spillover,8,9
4064,프로미스나인,spillover,9,7
4065,프로미스나인,spillover,10,17
4066,프로미스나인,spillover,11,17
4067,프로미스나인,spillover,12,15
4068,프로미스나인,spillover,13,9
4069,프로미스나인,spillover,14,12
4070,프로미스나인,spillover,15,14
4071,프로미스나인,spillover,16,12
4072,프로미스나인,spillover,17,20
4073,프로미스나인,spillover,18,36
4074,프로미스나인,spillover,19,32
4075,프로미스나인,spillover,20,45
4076,프로미스나인,spillover,21,15
4077,프로미스나인,spillover,22,18
4078,프로미스나인,spillover,23,20
4079,프로미스나인,spillover,24,35
4080,프로미스나인,spillover,25,32
4081,프로미스나인,spillover,26,15
4082,프로미스나인,spillover,27,10
4083,프로미스나인,spillover,28,9
4084,프로미스나인,spillover,29,21
4085,프로미스나인,spillover,30,8
4086,프로미스나인,spillover,31,5
4087,프로미스나인,spillover,32,8
4088,프로미스나인,spillover,33,9
4089,프로미스나인,spillover,34,13
4090,프로미스나인,spillover,35,26
4091,프로미스나인,spillover,36,32
4092,프로미스나인,spillover,37,15
4093,프로미스나인,spillover,38,24
4094,프로미스나인,spillover,39,19
4095,프로미스나인,spillover,40,8
4096,프로미스나인,spillover,41,19
4097,프로미스나인,spillover,42,21
4098,프로미스나인,spillover,43,17
4099,프로미스나인,spillover,44,16
4100,샤이니,loyalty,0,17
4101,샤이니,loyalty,1,22
4102,샤이니,loyalty,2,12
4103,샤이니,loyalty,3,11
4104,샤이니,loyalty,4,12
4105,샤이니,loyalty,5,6
4106,샤이니,loyalty,6,16
4107,샤이니,loyalty,7,22
4108,샤이니,loyalty,8,33
4109,샤이니,loyalty,9,16
4110,샤이니,loyalty,10,34
4111,샤이니,loyalty,11,13
4112,샤이니,loyalty,12,30
4113,샤이니,loyalty,13,29
4114,샤이니,loyalty,14,11
4115,샤이니,loyalty,15,21
4116,샤이니,loyalty,16,10
4117,샤이니,loyalty,17,6
4118,샤이니,loyalty,18,8
4119,샤이니,loyalty,19,9
4120,샤이니,loyalty,20,10
4121,샤이니,loyalty,21,11
4122,샤이니,loyalty,22,12
4123,샤이니,loyalty,23,8
4124,샤이니,loyalty,24,14
4125,샤이니,loyalty,25,7
4126,샤이니,loyalty,26,12
4127,샤이니,loyalty,27,9
4128,샤이니,loyalty,28,11
4129,샤이니,spillover,0,19
4130,샤이니,spillover,1,29
4131,샤이니,spillover,2,17
4132,샤이니,spillover,3,12
4133,샤이니,spillover,4,16
4134,샤이니,spillover,5,13
4135,샤이니,spillover,6,8
4136,샤이니,spillover,7,15
4137,샤이니,spillover,8,13
4138,샤이니,spillover,9,9
4139,샤이니,spillover,10,37
4140,샤이니,spillover,11,15
4141,샤이니,spillover,12,30
4142,샤이니,spillover,13,31
4143,샤이니,spillover,14,25
4144,샤이니,spillover,15,27
4145,샤이니,spillover,16,43
4146,샤이니,spillover,17,32
4147,샤이니,spillover,18,9
4148,샤이니,spillover,19,10
4149,샤이니,spillover,20,17
4150,샤이니,spillover,21,9
4151,샤이니,spillover,22,9
4152,샤이니,spillover,23,28
4153,샤이니,spillover,24,26
4154,샤이니,spillover,25,17
4155,샤이니,spillover,26,17
4156,샤이니,spillover,27,20
4157,샤이니,spillover,28,17
4158,샤이니,spillover,29,12
4159,샤이니,spillover,30,19
4160,샤이니,spillover,31,26
4161,샤이니,spillover,32,13
4162,샤이니,spillover,33,23
4163,샤이니,spillover,34,12
4164,샤이니,spillover,35,12
4165,오마이걸,loyalty,0,11
4166,오마이걸,loyalty,1,13
4167,오마이걸,loyalty,2,8
4168,오마이걸,loyalty,3,11
4169,오마이걸,loyalty,4,17
4170,오마이걸,loyalty,5,10
4171,오마이걸,loyalty,6,18
4172,오마이걸,loyalty,7,18
4173,오마이걸,loyalty,8,20
4174,오마이걸,loyalty,9,18
4175,오마이걸,loyalty,10,22
4176,오마이걸,loyalty,11,36
4177,오마이걸,loyalty,12,17
4178,오마이걸,loyalty,13,23
4179,오마이걸,loyalty,14,26
4180,오마이걸,loyalty,15,28
4181,오마이걸,loyalty,16,16
4182,오마이걸,loyalty,17,34
4183,오마이걸,loyalty,18,14
4184,오마이걸,loyalty,19,10
4185,오마이걸,loyalty,20,15
4186,오마이걸,loyalty,21,17
4187,오마이걸,loyalty,22,9
4188,오마이걸,loyalty,23,14
4189,오마이걸,loyalty,24,11
4190,오마이걸,loyalty,25,9
4191,오마이걸,loyalty,26,9
4192,오마이걸,loyalty,27,14
4193,오마이걸,loyalty,28,9
4194,오마이걸,spillover,0,9
4195,오마이걸,spillover,1,14
4196,오마이걸,spillover,2,10
4197,오마이걸,spillover,3,9
4198,오마이걸,spillover,4,12
4199,오마이걸,spillover,5,11
4200,오마이걸,spillover,6,10
4201,오마이걸,spillover,7,22
4202,오마이걸,spillover,8,8
4203,오마이걸,spillover,9,15
4204,오마이걸,spillover,10,18
4205,오마이걸,spillover,11,14
4206,오마이걸,spillover,12,51
4207,오마이걸,spillover,13,17
4208,오마이걸,spillover,14,26
4209,오마이걸,spillover,15,25
4210,오마이걸,spillover,16,26
4211,오마이걸,spillover,17,16
4212,오마이걸,spillover,18,26
4213,오마이걸,spillover,19,35
4214,오마이걸,spillover,20,26
4215,오마이걸,spillover,21,34
4216,오마이걸,spillover,22,31
4217,오마이걸,spillover,23,32
4218,오마이걸,spillover,24,15
4219,오마이걸,spillover,25,9
4220,오마이걸,spillover,26,10
4221,오마이걸,spillover,27,6
4222,오마이걸,spillover,28,32
4223,오마이걸,spillover,29,25
4224,오마이걸,spillover,30,25
4225,오마이걸,spillover,31,21
4226,오마이걸,spillover,32,30
4227,오마이걸,spillover,33,21
4228,오마이걸,spillover,34,12
4229,오마이걸,spillover,35,18
4230,오마이걸,spillover,36,19
4231,오마이걸,spillover,37,26
4232,오마이걸,spillover,38,29
4233,오마이걸,spillover,39,26
4234,오마이걸,spillover,40,23
4235,오마이걸,spillover,41,18
4236,오마이걸,spillover,42,16
4237,오마이걸,spillover,43,23
4238,오마이걸,spillover,44,14
4239,오마이걸,spillover,45,17
4240,A-pink,loyalty,0,8
4241,A-pink,loyalty,1,8
4242,A-pink,loyalty,2,13
4243,A-pink,loyalty,3,14
4244,A-pink,loyalty,4,12
4245,A-pink,loyalty,5,8
4246,A-pink,loyalty,6,12
4247,A-pink,loyalty,7,13
4248,A-pink,loyalty,8,12
4249,A-pink,loyalty,9,15
4250,A-pink,loyalty,10,7
4251,A-pink,loyalty,11,19
4252,A-pink,loyalty,12,19
4253,A-pink,loyalty,13,8
4254,A-pink,loyalty,14,14
4255,A-pink,loyalty,15,21
4256,A-pink,loyalty,16,15
4257,A-pink,loyalty,17,33
4258,A-pink,loyalty,18,8
4259,A-pink,loyalty,19,8
4260,A-pink,loyalty,20,9
4261,A-pink,loyalty,21,8
4262,A-pink,loyalty,22,8
4263,A-pink,loyalty,23,6
4264,A-pink,loyalty,24,9
4265,A-pink,loyalty,25,10
4266,A-pink,loyalty,26,9
4267,A-pink,loyalty,27,7
4268,A-pink,loyalty,28,9
4269,A-pink,loyalty,29,17
4270,A-pink,loyalty,30,6
4271,A-pink,loyalty,31,12
4272,A-pink,spillover,0,13
4273,A-pink,spillover,1,13
4274,A-pink,spillover,2,13
4275,A-pink,spillover,3,7
4276,A-pink,spillover,4,5
4277,A-pink,spillover,5,10
4278,A-pink,spillover,6,21
4279,A-pink,spillover,7,11
4280,A-pink,spillover,8,25
4281,A-pink,spillover,9,13
4282,A-pink,spillover,10,15
4283,A-pink,spillover,11,20
4284,A-pink,spillover,12,23
4285,A-pink,spillover,13,16
4286,A-pink,spillover,14,29
4287,A-pink,spillover,15,17
4288,A-pink,spillover,16,13
4289,A-pink,spillover,17,24
4290,A-pink,spillover,18,30
4291,A-pink,spillover,19,33
4292,A-pink,spillover,20,26
4293,A-pink,spillover,21,30
4294,A-pink,spillover,22,13
4295,A-pink,spillover,23,10
4296,A-pink,spillover,24,9
4297,A-pink,spillover,25,10
4298,A-pink,spillover,26,37
4299,A-pink,spillover,27,15
4300,A-pink,spillover,28,23
4301,A-pink,spillover,29,20
4302,A-pink,spillover,30,21
4303,A-pink,spillover,31,20
4304,A-pink,spillover,32,7
4305,A-pink,spillover,33,9
4306,A-pink,spillover,34,7
4307,A-pink,spillover,35,21
4308,A-pink,spillover,36,15
4309,A-pink,spillover,37,17
4310,마마무,loyalty,0,4
4311,마마무,loyalty,1,7
4312,마마무,loyalty,2,8
4313,마마무,loyalty,3,20
4314,마마무,loyalty,4,8
4315,마마무,loyalty,5,16
4316,마마무,loyalty,6,8
4317,마마무,loyalty,7,6
4318,마마무,loyalty,8,9
4319,마마무,loyalty,9,11
4320,마마무,loyalty,10,16
4321,마마무,loyalty,11,8
4322,마마무,loyalty,12,27
4323,마마무,loyalty,13,17
4324,마마무,loyalty,14,26
4325,마마무,loyalty,15,20
4326,마마무,loyalty,16,14
4327,마마무,loyalty,17,17
4328,마마무,loyalty,18,16
4329,마마무,loyalty,19,13
4330,마마무,loyalty,20,7
4331,마마무,loyalty,21,6
4332,마마무,loyalty,22,20
4333,마마무,loyalty,23,20
4334,마마무,loyalty,24,13
4335,마마무,loyalty,25,12
4336,마마무,loyalty,26,13
4337,마마무,loyalty,27,10
4338,마마무,loyalty,28,9
4339,마마무,loyalty,29,10
4340,마마무,loyalty,30,9
4341,마마무,spillover,0,11
4342,마마무,spillover,1,10
4343,마마무,spillover,2,11
4344,마마무,spillover,3,11
4345,마마무,spillover,4,10
4346,마마무,spillover,5,16
4347,마마무,spillover,6,11
4348,마마무,spillover,7,20
4349,마마무,spillover,8,10
4350,마마무,spillover,9,16
4351,마마무,spillover,10,17
4352,마마무,spillover,11,19
4353,마마무,spillover,12,27
4354,마마무,spillover,13,26
4355,마마무,spillover,14,24
4356,마마무,spillover,15,12
4357,마마무,spillover,16,11
4358,마마무,spillover,17,12
4359,마마무,spillover,18,15
4360,마마무,spillover,19,7
4361,마마무,spillover,20,8
4362,마마무,spillover,21,34
4363,마마무,spillover,22,28
4364,마마무,spillover,23,17
4365,마마무,spillover,24,8
4366,마마무,spillover,25,4
4367,마마무,spillover,26,27
4368,마마무,spillover,27,15
4369,마마무,spillover,28,21
4370,마마무,spillover,29,20
4371,마마무,spillover,30,15
4372,마마무,spillover,31,14
4373,마마무,spillover,32,23
4374,마마무,spillover,33,15
4375,마마무,spillover,34,15
4376,마마무,spillover,35,18
4377,마마무,spillover,36,18
4378,마마무,spillover,37,16
4379,마마무,spillover,38,14
4380,마마무,spillover,39,14
4381,마마무,spillover,40,15
4382,마마무,spillover,41,23
4383,동방신기,loyalty,0,19
4384,동방신기,loyalty,1,12
4385,동방신기,loyalty,2,22
4386,동방신기,loyalty,3,20
4387,동방신기,loyalty,4,21
4388,동방신기,loyalty,5,15
4389,동방신기,loyalty,6,7
4390,동방신기,loyalty,7,10
4391,동방신기,loyalty,8,18
4392,동방신기,loyalty,9,19
4393,동방신기,loyalty,10,11
4394,동방신기,loyalty,11,7
4395,동방신기,loyalty,12,15
4396,동방신기,loyalty,13,15
4397,동방신기,loyalty,14,18
4398,동방신기,loyalty,15,27
4399,동방신기,loyalty,16,24
4400,동방신기,loyalty,17,16
4401,동방신기,loyalty,18,8
4402,동방신기,loyalty,19,12
4403,동방신기,loyalty,20,27
4404,동방신기,loyalty,21,29
4405,동방신기,loyalty,22,35
4406,동방신기,loyalty,23,6
4407,동방신기,loyalty,24,12
4408,동방신기,loyalty,25,8
4409,동방신기,spillover,0,22
4410,동방신기,spillover,1,22
4411,동방신기,spillover,2,14
4412,동방신기,spillover,3,16
4413,동방신기,spillover,4,14
4414,동방신기,spillover,5,17
4415,동방신기,spillover,6,13
4416,동방신기,spillover,7,19
4417,동방신기,spillover,8,12
4418,동방신기,spillover,9,9
4419,동방신기,spillover,10,11
4420,동방신기,spillover,11,8
4421,동방신기,spillover,12,17
4422,동방신기,spillover,13,16
4423,동방신기,spillover,14,12
4424,동방신기,spillover,15,25
4425,동방신기,spillover,16,22
4426,동방신기,spillover,17,25
4427,동방신기,spillover,18,11
4428,동방신기,spillover,19,9
4429,동방신기,spillover,20,17
4430,동방신기,spillover,21,19
4431,동방신기,spillover,22,20
4432,동방신기,spillover,23,12
4433,동방신기,spillover,24,9
4434,동방신기,spillover,25,10
4435,동방신기,spillover,26,8
4436,동방신기,spillover,27,8
4437,동방신기,spillover,28,9
4438,동방신기,spillover,29,10
4439,동방신기,spillover,30,29
4440,동방신기,spillover,31,12
4441,동방신기,spillover,32,7
4442,동방신기,spillover,33,20
4443,동방신기,spillover,34,15
4444,동방신기,spillover,35,31
4445,동방신기,spillover,36,22
4446,동방신기,spillover,37,25
4447,동방신기,spillover,38,18
4448,동방신기,spillover,39,20
4449,동방신기,spillover,40,17
4450,동방신기,spillover,41,13
4451,동방신기,spillover,42,23
4452,동방신기,spillover,43,10
4453,로이킴,loyalty,0,14
4454,로이킴,loyalty,1,15
4455,로이킴,loyalty,2,14
4456,로이킴,loyalty,3,3
4457,로이킴,loyalty,4,10
4458,로이킴,loyalty,5,12
4459,로이킴,loyalty,6,7
4460,로이킴,loyalty,7,8
4461,로이킴,loyalty,8,13
4462,로이킴,loyalty,9,9
4463,로이킴,loyalty,10,8
4464,로이킴,loyalty,11,17
4465,로이킴,loyalty,12,6
4466,로이킴,loyalty,13,12
4467,로이킴,loyalty,14,22
4468,로이킴,loyalty,15,29
4469,로이킴,loyalty,16,14
4470,로이킴,loyalty,17,6
4471,로이킴,loyalty,18,9
4472,로이킴,loyalty,19,8
4473,로이킴,loyalty,20,24
4474,로이킴,loyalty,21,23
4475,로이킴,loyalty,22,25
4476,로이킴,loyalty,23,21
4477,로이킴,loyalty,24,13
4478,로이킴,loyalty,25,13
4479,로이킴,loyalty,26,9
4480,로이킴,spillover,0,10
4481,로이킴,spillover,1,15
4482,로이킴,spillover,2,16
4483,로이킴,spillover,3,9
4484,로이킴,spillover,4,13
4485,로이킴,spillover,5,13
4486,로이킴,spillover,6,12
4487,로이킴,spillover,7,5
4488,로이킴,spillover,8,7
4489,로이킴,spillover,9,5
4490,로이킴,spillover,10,5
4491,로이킴,spillover,11,11
4492,로이킴,spillover,12,18
4493,로이킴,spillover,13,22
4494,로이킴,spillover,14,16
4495,로이킴,spillover,15,14
4496,로이킴,spillover,16,29
4497,로이킴,spillover,17,19
4498,로이킴,spillover,18,17
4499,로이킴,spillover,19,16
4500,로이킴,spillover,20,31
4501,로이킴,spillover,21,15
4502,로이킴,spillover,22,5
4503,로이킴,spillover,23,14
4504,로이킴,spillover,24,16
4505,로이킴,spillover,25,12
4506,로이킴,spillover,26,17
4507,로이킴,spillover,27,12
4508,로이킴,spillover,28,38
4509,로이킴,spillover,29,14
4510,로이킴,spillover,30,16
4511,로이킴,spillover,31,11
4512,로이킴,spillover,32,12
4513,로이킴,spillover,33,8
4514,로이킴,spillover,34,4
4515,로이킴,spillover,35,17
4516,로이킴,spillover,36,17
4517,로이킴,spillover,37,9
4518,로이킴,spillover,38,17
4519,로이킴,spillover,39,12
4520,로이킴,spillover,40,8
4521,로이킴,spillover,41,21
4522,로이킴,spillover,42,14
4523,로이킴,spillover,43,18
4524,로이킴,spillover,44,15
4525,로이킴,spillover,45,35
4526,로이킴,spillover,46,13
4527,Hearts2Hearts,loyalty,0,25
4528,Hearts2Hearts,loyalty,1,19
4529,Hearts2Hearts,loyalty,2,20
4530,Hearts2Hearts,loyalty,3,17
4531,Hearts2Hearts,loyalty,4,9
4532,Hearts2Hearts,loyalty,5,16
4533,Hearts2Hearts,loyalty,6,15
4534,Hearts2Hearts,loyalty,7,14
4535,Hearts2Hearts,loyalty,8,14
4536,Hearts2Hearts,loyalty,9,9
4537,Hearts2Hearts,loyalty,10,11
4538,Hearts2Hearts,loyalty,11,16
4539,Hearts2Hearts,loyalty,12,21
4540,Hearts2Hearts,loyalty,13,17
4541,Hearts2Hearts,loyalty,14,19
4542,Hearts2Hearts,loyalty,15,14
4543,Hearts2Hearts,loyalty,16,11
4544,Hearts2Hearts,loyalty,17,9
4545,Hearts2Hearts,loyalty,18,17
4546,Hearts2Hearts,loyalty,19,22
4547,Hearts2Hearts,spillover,0,29
4548,Hearts2Hearts,spillover,1,23
4549,Hearts2Hearts,spillover,2,12
4550,Hearts2Hearts,spillover,3,23
4551,Hearts2Hearts,spillover,4,16
