fandom,bullet_type,idx,text_sha1,added_bin,bin_lower_round,bin_upper_round,bin_source
다비치,spillover,11,b92e4f343c92,≤r13,1,13,r13 스냅샷
다비치,spillover,12,3180174d2d39,≤r13,1,13,r13 스냅샷
다비치,spillover,13,858feba364d4,≤r13,1,13,r13 스냅샷
다비치,spillover,14,8ff427f97d51,≤r13,1,13,r13 스냅샷
다비치,spillover,15,690cb57f6c6a,≤r13,1,13,r13 스냅샷
다비치,spillover,16,a9de9c1f0673,≤r13,1,13,r13 스냅샷
다비치,spillover,17,d84e12c36cd4,≤r13,1,13,r13 스냅샷
다비치,spillover,18,287e5a3aabca,≤r13,1,13,r13 스냅샷
다비치,spillover,19,610ba3bf99c9,≤r13,1,13,r13 스냅샷
다비치,spillover,20,9e4a90f7a8b8,≤r13,1,13,r13 스냅샷
다비치,spillover,21,87343ca59bda,≤r13,1,13,r13 스냅샷
다비치,spillover,22,900b098a7f8b,≤r13,1,13,r13 스냅샷
다비치,spillover,23,d337b8071883,≤r13,1,13,r13 스냅샷
다비치,spillover,24,6e6077dfcc0b,r14∼r22,14,22,r22 백업
다비치,spillover,25,d7ca4dbd21f3,r14∼r22,14,22,r22 백업
다비치,spillover,26,ce692dad0e52,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,27,5e5daa3fc708,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,28,32c7be8c0700,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,29,0fc978cd9b64,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,30,ee3524e9cf81,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,31,cc8b2d06e489,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,32,89fc353d2751,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,33,d38fc0f53121,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,34,ffc06acc59e9,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,35,4666cd7d43ed,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,36,64cce3f48949,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,37,c853b348846b,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,38,dac0f3bd385a,r23∼r39,23,39,동결 근사 복원본
다비치,spillover,39,758c5ca43090,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,40,be95a96ca7a0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,41,c671a9d155d7,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,42,fad5d5fb2bfc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,43,a49d67b6aef3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,44,8cd9a4e7ca1b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,45,b6964581da09,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,46,549beeb8f4fd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,47,1531e103d36c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,48,6263a398bb06,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,49,1f347f056c12,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
다비치,spillover,50,d51e2b7ca98f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,loyalty,0,6922454f7cd5,≤r13,1,13,r13 스냅샷
로이킴,loyalty,1,43dd6d92a174,≤r13,1,13,r13 스냅샷
로이킴,loyalty,2,b3125b017663,≤r13,1,13,r13 스냅샷
로이킴,loyalty,3,7f17fd772184,≤r13,1,13,r13 스냅샷
로이킴,loyalty,4,01f246d982c9,≤r13,1,13,r13 스냅샷
로이킴,loyalty,5,d874954bf858,≤r13,1,13,r13 스냅샷
로이킴,loyalty,6,b5518cd97fee,≤r13,1,13,r13 스냅샷
로이킴,loyalty,7,3e28fbdcf417,≤r13,1,13,r13 스냅샷
로이킴,loyalty,8,967574632e41,≤r13,1,13,r13 스냅샷
로이킴,loyalty,9,af9d4b4ff909,≤r13,1,13,r13 스냅샷
로이킴,loyalty,10,71656ad99994,≤r13,1,13,r13 스냅샷
로이킴,loyalty,11,dfdf7221155d,≤r13,1,13,r13 스냅샷
로이킴,loyalty,12,f94b50a6fd0d,≤r13,1,13,r13 스냅샷
로이킴,loyalty,13,76b7e8638cfc,≤r13,1,13,r13 스냅샷
로이킴,loyalty,14,c00b28f7e842,≤r13,1,13,r13 스냅샷
로이킴,loyalty,15,5e76d1e2c6be,≤r13,1,13,r13 스냅샷
로이킴,loyalty,16,396c1220b578,≤r13,1,13,r13 스냅샷
로이킴,loyalty,17,17ace160fa98,≤r13,1,13,r13 스냅샷
로이킴,loyalty,18,37d5c37fb614,≤r13,1,13,r13 스냅샷
로이킴,loyalty,19,d67c3f4dd312,≤r13,1,13,r13 스냅샷
로이킴,loyalty,20,952b777e74ed,≤r13,1,13,r13 스냅샷
로이킴,loyalty,21,a092625f6e90,≤r13,1,13,r13 스냅샷
로이킴,loyalty,22,b3cd54f652e6,≤r13,1,13,r13 스냅샷
로이킴,loyalty,23,2e0324cd4662,r14∼r22,14,22,r22 백업
로이킴,loyalty,24,12c9be1466af,r14∼r22,14,22,r22 백업
로이킴,loyalty,25,d5197aa4516b,r14∼r22,14,22,r22 백업
로이킴,loyalty,26,697a80825594,r23∼r39,23,39,동결 근사 복원본
로이킴,loyalty,27,7170e48d5c22,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,loyalty,28,30a9b5f44dbb,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,loyalty,29,b842e0946714,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,0,86c0fb09446f,≤r13,1,13,r13 스냅샷
로이킴,spillover,1,e69d175560a3,≤r13,1,13,r13 스냅샷
로이킴,spillover,2,65b0caa15cb9,≤r13,1,13,r13 스냅샷
로이킴,spillover,3,e3ddc88201d7,≤r13,1,13,r13 스냅샷
로이킴,spillover,4,3d3e978c72e1,≤r13,1,13,r13 스냅샷
로이킴,spillover,5,feda4e33ee20,≤r13,1,13,r13 스냅샷
로이킴,spillover,6,8e4989357906,≤r13,1,13,r13 스냅샷
로이킴,spillover,7,712e989ee6bb,≤r13,1,13,r13 스냅샷
로이킴,spillover,8,2cbf096050f1,≤r13,1,13,r13 스냅샷
로이킴,spillover,9,89eb72b1a9e2,≤r13,1,13,r13 스냅샷
로이킴,spillover,10,60e8dbec7141,≤r13,1,13,r13 스냅샷
로이킴,spillover,11,e006313db87b,≤r13,1,13,r13 스냅샷
로이킴,spillover,12,ad258a1fc1ad,≤r13,1,13,r13 스냅샷
로이킴,spillover,13,dbba888c1bfe,≤r13,1,13,r13 스냅샷
로이킴,spillover,14,d16d8651617b,≤r13,1,13,r13 스냅샷
로이킴,spillover,15,1718e8e03a44,≤r13,1,13,r13 스냅샷
로이킴,spillover,16,64149173ed94,≤r13,1,13,r13 스냅샷
로이킴,spillover,17,6013ac1c679b,≤r13,1,13,r13 스냅샷
로이킴,spillover,18,9227f3a29836,≤r13,1,13,r13 스냅샷
로이킴,spillover,19,893a79536041,≤r13,1,13,r13 스냅샷
로이킴,spillover,20,3bd3f8d2301c,≤r13,1,13,r13 스냅샷
로이킴,spillover,21,dfd5a2fb6f78,≤r13,1,13,r13 스냅샷
로이킴,spillover,22,4529199834e4,≤r13,1,13,r13 스냅샷
로이킴,spillover,23,140d2ff7eeef,≤r13,1,13,r13 스냅샷
로이킴,spillover,24,22b7a5bd1dbb,≤r13,1,13,r13 스냅샷
로이킴,spillover,25,75a312683418,≤r13,1,13,r13 스냅샷
로이킴,spillover,26,7206edabcde9,≤r13,1,13,r13 스냅샷
로이킴,spillover,27,957679da802d,≤r13,1,13,r13 스냅샷
로이킴,spillover,28,c94c51741465,≤r13,1,13,r13 스냅샷
로이킴,spillover,29,d55e851f86ca,r14∼r22,14,22,r22 백업
로이킴,spillover,30,c01c5d611aca,r14∼r22,14,22,r22 백업
로이킴,spillover,31,2ed0f550efde,r14∼r22,14,22,r22 백업
로이킴,spillover,32,e8447bffb6ff,r14∼r22,14,22,r22 백업
로이킴,spillover,33,c558cf39dbd8,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,34,e476f8b1956e,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,35,74e23df8845e,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,36,3643070184cd,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,37,58630888171b,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,38,be5b330312a2,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,39,7725c8dbd112,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,40,e68c7036257f,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,41,3c0cdb2cc5ea,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,42,14ec906cdba4,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,43,7224d8048c60,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,44,4436c5ac3b5f,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,45,22fb93bf180f,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,46,46a90f334354,r23∼r39,23,39,동결 근사 복원본
로이킴,spillover,47,1cf0f7dcf4b6,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,48,5660cee63955,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,49,e52bbc052b7c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,50,3089bbaa27df,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,51,1dc7747526e4,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,52,7095151c109f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,53,d46b0f71f74c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,54,50a484bb1c4e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,55,c4888a002dab,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,56,36cf72e036e0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,57,0cb5528eb78d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
로이킴,spillover,58,36d5cdcf0521,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,0,2d9335dc0aaa,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,1,15aee893ce71,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,2,5c37a0ec48b9,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,3,a4c21b4c86ae,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,4,dc6c60ff2810,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,5,906160de6569,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,6,71d6ff002ed2,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,7,6e2e47d615ab,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,8,d2eb16c9d293,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,9,db8b3c215746,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,10,a927a4efd7af,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,11,1fe0bc523595,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,12,2a00f2298ec2,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,13,4c157dc86c77,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,14,a758d155e7b4,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,15,039b252233bd,≤r13,1,13,r13 스냅샷
sg워너비,loyalty,16,265f2f174a1b,r14∼r22,14,22,r22 백업
sg워너비,loyalty,17,d71094a91084,r14∼r22,14,22,r22 백업
sg워너비,loyalty,18,a3070e2d8774,r14∼r22,14,22,r22 백업
sg워너비,loyalty,19,100c0ad364d1,r14∼r22,14,22,r22 백업
sg워너비,loyalty,20,7a4cd526c39f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,21,75c180d3b3f9,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,22,3cca8ea923e8,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,23,46b44be28cdd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,24,fe22226060d2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,25,b621a0fa6f23,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,26,ba6cab05d9e8,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,27,c0f65726d11c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,28,0d764823ec65,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,29,d71b1d5c16be,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,30,fe18ad6489f1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,31,140ec45cefb1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,32,2e8aab638f27,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,33,ba4948fcd378,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,34,e740ad175be4,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,loyalty,35,6a49b4069a28,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,0,cde92a87d391,≤r13,1,13,r13 스냅샷
sg워너비,spillover,1,5d9d01aee7f2,≤r13,1,13,r13 스냅샷
sg워너비,spillover,2,9cea9b903130,≤r13,1,13,r13 스냅샷
sg워너비,spillover,3,6750af6dd6b9,≤r13,1,13,r13 스냅샷
sg워너비,spillover,4,a62c0be1107c,≤r13,1,13,r13 스냅샷
sg워너비,spillover,5,2e23ede6370f,≤r13,1,13,r13 스냅샷
sg워너비,spillover,6,f6ca161deea9,≤r13,1,13,r13 스냅샷
sg워너비,spillover,7,dd89abd46b13,≤r13,1,13,r13 스냅샷
sg워너비,spillover,8,362b66acf01e,≤r13,1,13,r13 스냅샷
sg워너비,spillover,9,8b4269a1be42,≤r13,1,13,r13 스냅샷
sg워너비,spillover,10,d96ebaea3b63,≤r13,1,13,r13 스냅샷
sg워너비,spillover,11,e19622f7bb91,≤r13,1,13,r13 스냅샷
sg워너비,spillover,12,7056dd24db18,≤r13,1,13,r13 스냅샷
sg워너비,spillover,13,20a8cad15095,≤r13,1,13,r13 스냅샷
sg워너비,spillover,14,721f91693f2a,≤r13,1,13,r13 스냅샷
sg워너비,spillover,15,37db5c5ff3e3,≤r13,1,13,r13 스냅샷
sg워너비,spillover,16,3b7a80882bf4,≤r13,1,13,r13 스냅샷
sg워너비,spillover,17,aef3f1c515d3,≤r13,1,13,r13 스냅샷
sg워너비,spillover,18,1409e298100a,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,19,ffdd242c5956,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,20,17c7bd827d60,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,21,b426412df387,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,22,3e6da1b65bdd,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,23,d31693e1c540,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,24,ddea12a43fc1,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,25,6248b69e19dd,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,26,d07849139af7,r23∼r39,23,39,동결 근사 복원본
sg워너비,spillover,27,8e318b4e1730,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,28,afa41a93357c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,29,977e73aaa3fc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,30,5f80c482c149,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,31,31bbaacee2aa,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,32,eaa0df93a6e9,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,33,10c86025bead,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,34,77b7b93e3ea1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,35,3f42088c3504,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,36,91303232b54e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,37,0c32058f06fd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
sg워너비,spillover,38,99493e9089ef,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,0,800211e35d6b,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,1,0d1f93465c28,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,2,f0206854ca36,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,3,06ef46d2fdb7,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,4,c733b13c8f8f,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,5,c0372fb5ffe1,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,6,972aa0ab98d4,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,7,98b23f0bb4d9,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,8,1c5dd395c8b1,≤r13,1,13,r13 스냅샷
브라운아이즈,loyalty,9,acba5383ac78,r14∼r22,14,22,r22 백업
브라운아이즈,loyalty,10,19a3aaf2d273,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,11,5505bdbece71,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,12,76bfbad840f2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,13,f934e66c7d4c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,14,e28497bc473d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,15,67b504216a09,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,16,6013df1d54c5,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,17,52172d300d04,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,18,3b2b5c79105c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,19,e777832c6c70,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,20,2fbf5c25454a,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,21,e39b12ff5b1b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,22,830db4014693,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,23,fd864a402509,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,24,81f9071f6c2f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,25,366e7cb49909,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,26,a19da7ecbcfa,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,27,99ea933a27f1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,loyalty,28,9f9b977ab75f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,0,0651ab996c1f,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,1,5d29c6b870c8,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,2,46ea615ede65,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,3,7055016cb0d3,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,4,f96bbdea0dc8,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,5,a288b1022dd5,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,6,c3e0e31aa617,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,7,3edec4126dff,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,8,5f2623611888,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,9,3548e5ec1287,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,10,166130fdcbb7,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,11,da3eb2af4bf2,≤r13,1,13,r13 스냅샷
브라운아이즈,spillover,12,5804d37376bd,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,13,be2561b2043d,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,14,345a9f20eef9,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,15,088a344e2a24,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,16,e32c5a869d86,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,17,291bf2fe4276,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,18,42bd9f9fc44d,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,19,d81a8e2a89b8,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,20,1497851221ad,r23∼r39,23,39,동결 근사 복원본
브라운아이즈,spillover,21,a8c66c7d5859,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,22,31818ff48df1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,23,3b346a6cb918,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,24,65cabf9d91dd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,25,355936b1bd9e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,26,d46daa52d349,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,27,85a49cbec0b3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,28,fe18a3a500a8,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,29,ef7da545ff2a,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,30,f17df308ffad,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,31,a952736856d1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,32,e18d4de1922b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,33,d01d315276fc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,34,6619dc52e1c1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,35,762e9ec29392,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,36,59d5137e8410,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,37,4b85fa47c456,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,38,d74f482e521a,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,39,e53c3e5a3ac4,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,40,4c6c155a5029,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,41,2ed81e429f33,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,42,f4c36a65e52e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,43,e04a649c5d09,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,44,7dcb20027d1b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,45,fc8fbc366a0f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,46,520760b4e295,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,47,7196bfa74bd7,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,48,16124a6ce14e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,49,e93895cb720b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,50,22edc4cb713e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,51,1133a19ff341,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
브라운아이즈,spillover,52,c7a1bafb7026,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,0,ab6b2f6bae2b,≤r13,1,13,r13 스냅샷
이문세,loyalty,1,3ca5a4b923ef,≤r13,1,13,r13 스냅샷
이문세,loyalty,2,8992273d1255,≤r13,1,13,r13 스냅샷
이문세,loyalty,3,8f17e9c7ed91,≤r13,1,13,r13 스냅샷
이문세,loyalty,4,7300797c4384,≤r13,1,13,r13 스냅샷
이문세,loyalty,5,433011792784,≤r13,1,13,r13 스냅샷
이문세,loyalty,6,54771f089054,≤r13,1,13,r13 스냅샷
이문세,loyalty,7,1dbfc923d09d,≤r13,1,13,r13 스냅샷
이문세,loyalty,8,582d082e5da8,≤r13,1,13,r13 스냅샷
이문세,loyalty,9,31d63b6bec0d,≤r13,1,13,r13 스냅샷
이문세,loyalty,10,9dbdf4c3e010,≤r13,1,13,r13 스냅샷
이문세,loyalty,11,185289b5df9c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,12,8970bd3e76df,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,13,3dd061cd1b53,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,14,3eaff9af0357,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,15,e6c81de63173,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,16,ad637dfa6fd0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,17,0cfdbc5b9680,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,18,b567dfb2a3f0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,loyalty,19,f64af4867bb5,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
이문세,spillover,0,b48c8fe05744,≤r13,1,13,r13 스냅샷
이문세,spillover,1,a2a78be38492,≤r13,1,13,r13 스냅샷
이문세,spillover,2,0141a294fb56,≤r13,1,13,r13 스냅샷
이문세,spillover,3,44e03af3e5e5,≤r13,1,13,r13 스냅샷
이문세,spillover,4,c0004e04f708,≤r13,1,13,r13 스냅샷
이문세,spillover,5,d4935d5b1b26,≤r13,1,13,r13 스냅샷
이문세,spillover,6,d4541cc8d8d1,≤r13,1,13,r13 스냅샷
이문세,spillover,7,e4b21e55bf66,≤r13,1,13,r13 스냅샷
